STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,10.115779,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,10.119835,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,18.591348,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,9.363798,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,13.361773,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,-2.304438,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,7.433787,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,-1.63826,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,1.864697,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.886568,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,-2.35318,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,-20.158053,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,75.613787,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,-14.393793,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,30.995072,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,-19.080871,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,41.811797,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,29.879615,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,-14.805183,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,1.211453,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.190948,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,13814.295056,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,24.174333,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,-30.540432,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,37.723289,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3.285838,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,29.114465,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,33.827157,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,-39.331799,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,36.487406,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,-12.913846,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,9e-06,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,90.816306,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,247.315823,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,482.835193,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,10.373438,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,114.452696,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,21.711676,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2.52,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,5.95814,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,6.203423,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.574616,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.212361,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.907784,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,14.635273,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,9.731934,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,1.17266,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,-8.82742,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,34.621572,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_K_2015,"US dollars, 2015 constant prices",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,30.41556,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
